timestamp,tokenMint,score,shouldBuy,scamPatterns,liquidity,holders,sellable,age,momentum,reasons,warnings,checkTimeMs
2025-09-24T17:51:12.699Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,272
2025-09-24T17:51:21.433Z,FZN7QZ8ZUUAxMPfxYEYkH3cXUASzH8EqA6B4tyCL8f1j,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,10193
2025-09-24T17:51:22.189Z,2EFAXHR9aU94QkETCf9bndTAQA76uBxgEaVxbQdpd7px,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,509
2025-09-24T17:51:22.210Z,FpxHQbahwNy3TjFFpYHPmn7XNGWNXXUmJPkiY4Y6pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,565
2025-09-24T17:51:22.213Z,2EFAXHR9aU94QkETCf9bndTAQA76uBxgEaVxbQdpd7px,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,539
2025-09-24T17:51:22.217Z,FpxHQbahwNy3TjFFpYHPmn7XNGWNXXUmJPkiY4Y6pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,521
2025-09-24T17:51:22.291Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,766
2025-09-24T17:51:22.316Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,858
2025-09-24T17:51:22.393Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,855
2025-09-24T17:51:22.411Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,800
2025-09-24T17:51:22.436Z,2hCKPP9f6SN3pnyoDaVrBaZ5tMVj7zuGopcTPqW2pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,877
2025-09-24T17:51:22.462Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1020
2025-09-24T17:51:22.493Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,988
2025-09-24T17:51:22.526Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,779
2025-09-24T17:51:22.529Z,G6zeeNEgBEPN4fdoUesfsHMFEHbZu9QJxPk4XQvbpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1055
2025-09-24T17:51:22.643Z,6FjdbKbQ8z1FRAzzKpVqUfR2hutHcsWepj9SU3Q1qMzu,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1061
2025-09-24T17:51:22.645Z,6FjdbKbQ8z1FRAzzKpVqUfR2hutHcsWepj9SU3Q1qMzu,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1043
2025-09-24T17:51:22.703Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1249
2025-09-24T17:51:23.099Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1554
2025-09-24T17:51:23.141Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1568
2025-09-24T17:51:23.185Z,F9q6vkVY1JpsHTS6tXKH8haY9tMo3cTffswT1Ceypump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1472
2025-09-24T17:51:23.226Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1523
2025-09-24T17:51:23.269Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1509
2025-09-24T17:51:23.314Z,F9q6vkVY1JpsHTS6tXKH8haY9tMo3cTffswT1Ceypump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1581
2025-09-24T17:51:23.440Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,12243
2025-09-24T17:51:23.536Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,1828
2025-09-24T17:51:24.712Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3262
2025-09-24T17:51:24.785Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3338
2025-09-24T17:51:24.826Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3232
2025-09-24T17:51:24.901Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3420
2025-09-24T17:51:24.969Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3473
2025-09-24T17:51:25.036Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3399
2025-09-24T17:51:25.115Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3448
2025-09-24T17:51:25.198Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3731
2025-09-24T17:51:25.275Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3710
2025-09-24T17:51:25.351Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3799
2025-09-24T17:51:25.419Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3665
2025-09-24T17:51:25.484Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3744
2025-09-24T17:51:25.560Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,3933
2025-09-24T17:51:25.773Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,4086
2025-09-24T17:51:25.885Z,SyiM1Xrzd2usAsbZNEdpc8Err8ECLarp53RpEyMpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,4368
2025-09-24T17:52:10.385Z,6v3KocUWFuTbS6s9G5Rb7wmWxMxSzuQHG9MocXgXpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,113
2025-09-24T17:52:10.412Z,6v3KocUWFuTbS6s9G5Rb7wmWxMxSzuQHG9MocXgXpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,99
2025-09-24T17:52:10.437Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,135
2025-09-24T17:52:10.525Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,242
2025-09-24T17:52:10.606Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,278
2025-09-24T17:52:10.682Z,6v3KocUWFuTbS6s9G5Rb7wmWxMxSzuQHG9MocXgXpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,70
2025-09-24T17:52:11.538Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,218
2025-09-24T17:52:11.619Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,268
2025-09-24T17:52:11.662Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,253
2025-09-24T17:52:12.676Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,149
2025-09-24T17:52:13.698Z,7JoYMqYik89D35jbGwmteZe12Ujm73xAbnHdUF2Apump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,51
