timestamp,metric_name,value
2025-09-25T20:03:32.932Z,total_trades,0
2025-09-25T20:03:32.933Z,win_rate,0
2025-09-25T20:03:32.933Z,current_pool,600
2025-09-25T20:03:32.933Z,net_roi,0
2025-09-25T20:03:37.934Z,total_trades,0
2025-09-25T20:03:37.934Z,win_rate,0
2025-09-25T20:03:37.935Z,current_pool,600
2025-09-25T20:03:37.935Z,net_roi,0
2025-09-25T20:03:42.941Z,total_trades,0
2025-09-25T20:03:42.941Z,win_rate,0
2025-09-25T20:03:42.941Z,current_pool,600
2025-09-25T20:03:42.942Z,net_roi,0
2025-09-25T20:03:47.953Z,total_trades,0
2025-09-25T20:03:47.953Z,win_rate,0
2025-09-25T20:03:47.954Z,current_pool,600
2025-09-25T20:03:47.954Z,net_roi,0
2025-09-25T20:03:52.967Z,total_trades,0
2025-09-25T20:03:52.968Z,win_rate,0
2025-09-25T20:03:52.968Z,current_pool,600
2025-09-25T20:03:52.969Z,net_roi,0
2025-09-25T20:03:57.978Z,total_trades,0
2025-09-25T20:03:57.979Z,win_rate,0
2025-09-25T20:03:57.979Z,current_pool,600
2025-09-25T20:03:57.979Z,net_roi,0
2025-09-25T20:04:02.986Z,total_trades,0
2025-09-25T20:04:02.986Z,win_rate,0
2025-09-25T20:04:02.987Z,current_pool,600
2025-09-25T20:04:02.987Z,net_roi,0
2025-09-25T20:04:07.987Z,total_trades,0
2025-09-25T20:04:07.988Z,win_rate,0
2025-09-25T20:04:07.988Z,current_pool,600
2025-09-25T20:04:07.988Z,net_roi,0
2025-09-25T20:04:12.991Z,total_trades,0
2025-09-25T20:04:12.991Z,win_rate,0
2025-09-25T20:04:12.991Z,current_pool,600
2025-09-25T20:04:12.992Z,net_roi,0
2025-09-25T20:04:18.004Z,total_trades,0
2025-09-25T20:04:18.005Z,win_rate,0
2025-09-25T20:04:18.005Z,current_pool,600
2025-09-25T20:04:18.005Z,net_roi,0
2025-09-25T20:04:23.015Z,total_trades,0
2025-09-25T20:04:23.016Z,win_rate,0
2025-09-25T20:04:23.016Z,current_pool,600
2025-09-25T20:04:23.016Z,net_roi,0
2025-09-25T20:04:28.018Z,total_trades,0
2025-09-25T20:04:28.019Z,win_rate,0
2025-09-25T20:04:28.019Z,current_pool,600
2025-09-25T20:04:28.019Z,net_roi,0
2025-09-25T20:04:33.016Z,total_trades,0
2025-09-25T20:04:33.016Z,win_rate,0
2025-09-25T20:04:33.017Z,current_pool,600
2025-09-25T20:04:33.017Z,net_roi,0
2025-09-25T20:04:38.031Z,total_trades,0
2025-09-25T20:04:38.031Z,win_rate,0
2025-09-25T20:04:38.031Z,current_pool,600
2025-09-25T20:04:38.032Z,net_roi,0
2025-09-25T20:04:43.031Z,total_trades,0
2025-09-25T20:04:43.031Z,win_rate,0
2025-09-25T20:04:43.032Z,current_pool,600
2025-09-25T20:04:43.032Z,net_roi,0
2025-09-25T20:04:48.037Z,total_trades,0
2025-09-25T20:04:48.037Z,win_rate,0
2025-09-25T20:04:48.038Z,current_pool,600
2025-09-25T20:04:48.038Z,net_roi,0
2025-09-25T20:04:53.037Z,total_trades,0
2025-09-25T20:04:53.037Z,win_rate,0
2025-09-25T20:04:53.037Z,current_pool,600
2025-09-25T20:04:53.038Z,net_roi,0
2025-09-25T20:04:58.050Z,total_trades,0
2025-09-25T20:04:58.050Z,win_rate,0
2025-09-25T20:04:58.051Z,current_pool,600
2025-09-25T20:04:58.051Z,net_roi,0
2025-09-25T20:05:03.059Z,total_trades,0
2025-09-25T20:05:03.060Z,win_rate,0
2025-09-25T20:05:03.060Z,current_pool,600
2025-09-25T20:05:03.060Z,net_roi,0
2025-09-25T20:05:08.060Z,total_trades,0
2025-09-25T20:05:08.061Z,win_rate,0
2025-09-25T20:05:08.061Z,current_pool,600
2025-09-25T20:05:08.061Z,net_roi,0
2025-09-25T20:05:13.073Z,total_trades,0
2025-09-25T20:05:13.073Z,win_rate,0
2025-09-25T20:05:13.074Z,current_pool,600
2025-09-25T20:05:13.074Z,net_roi,0
2025-09-25T20:05:18.085Z,total_trades,0
2025-09-25T20:05:18.086Z,win_rate,0
2025-09-25T20:05:18.086Z,current_pool,600
2025-09-25T20:05:18.086Z,net_roi,0
2025-09-25T20:05:23.099Z,total_trades,0
2025-09-25T20:05:23.099Z,win_rate,0
2025-09-25T20:05:23.100Z,current_pool,600
2025-09-25T20:05:23.100Z,net_roi,0
2025-09-25T20:05:28.114Z,total_trades,0
2025-09-25T20:05:28.114Z,win_rate,0
2025-09-25T20:05:28.115Z,current_pool,600
2025-09-25T20:05:28.115Z,net_roi,0
2025-09-25T20:05:33.129Z,total_trades,0
2025-09-25T20:05:33.130Z,win_rate,0
2025-09-25T20:05:33.130Z,current_pool,600
2025-09-25T20:05:33.130Z,net_roi,0
2025-09-25T20:05:38.136Z,total_trades,0
2025-09-25T20:05:38.137Z,win_rate,0
2025-09-25T20:05:38.137Z,current_pool,600
2025-09-25T20:05:38.137Z,net_roi,0
2025-09-25T20:05:43.138Z,total_trades,0
2025-09-25T20:05:43.139Z,win_rate,0
2025-09-25T20:05:43.139Z,current_pool,600
2025-09-25T20:05:43.140Z,net_roi,0
2025-09-25T20:05:48.145Z,total_trades,0
2025-09-25T20:05:48.146Z,win_rate,0
2025-09-25T20:05:48.146Z,current_pool,600
2025-09-25T20:05:48.147Z,net_roi,0
2025-09-25T20:05:53.146Z,total_trades,0
2025-09-25T20:05:53.146Z,win_rate,0
2025-09-25T20:05:53.147Z,current_pool,600
2025-09-25T20:05:53.147Z,net_roi,0
2025-09-25T20:05:58.154Z,total_trades,0
2025-09-25T20:05:58.155Z,win_rate,0
2025-09-25T20:05:58.155Z,current_pool,600
2025-09-25T20:05:58.155Z,net_roi,0
2025-09-25T20:06:03.163Z,total_trades,0
2025-09-25T20:06:03.163Z,win_rate,0
2025-09-25T20:06:03.164Z,current_pool,600
2025-09-25T20:06:03.164Z,net_roi,0
2025-09-25T20:06:08.164Z,total_trades,0
2025-09-25T20:06:08.165Z,win_rate,0
2025-09-25T20:06:08.165Z,current_pool,600
2025-09-25T20:06:08.165Z,net_roi,0
2025-09-25T20:06:13.170Z,total_trades,0
2025-09-25T20:06:13.171Z,win_rate,0
2025-09-25T20:06:13.171Z,current_pool,600
2025-09-25T20:06:13.171Z,net_roi,0
2025-09-25T20:06:18.182Z,total_trades,0
2025-09-25T20:06:18.183Z,win_rate,0
2025-09-25T20:06:18.183Z,current_pool,600
2025-09-25T20:06:18.184Z,net_roi,0
2025-09-25T20:06:23.196Z,total_trades,0
2025-09-25T20:06:23.196Z,win_rate,0
2025-09-25T20:06:23.196Z,current_pool,600
2025-09-25T20:06:23.197Z,net_roi,0
2025-09-25T20:06:28.197Z,total_trades,0
2025-09-25T20:06:28.197Z,win_rate,0
2025-09-25T20:06:28.197Z,current_pool,600
2025-09-25T20:06:28.198Z,net_roi,0
2025-09-25T20:06:33.199Z,total_trades,0
2025-09-25T20:06:33.200Z,win_rate,0
2025-09-25T20:06:33.200Z,current_pool,600
2025-09-25T20:06:33.200Z,net_roi,0
2025-09-25T20:06:38.213Z,total_trades,0
2025-09-25T20:06:38.213Z,win_rate,0
2025-09-25T20:06:38.214Z,current_pool,600
2025-09-25T20:06:38.214Z,net_roi,0
2025-09-25T20:06:43.225Z,total_trades,0
2025-09-25T20:06:43.226Z,win_rate,0
2025-09-25T20:06:43.226Z,current_pool,600
2025-09-25T20:06:43.226Z,net_roi,0
2025-09-25T20:06:48.234Z,total_trades,0
2025-09-25T20:06:48.235Z,win_rate,0
2025-09-25T20:06:48.235Z,current_pool,600
2025-09-25T20:06:48.235Z,net_roi,0
2025-09-25T20:06:53.233Z,total_trades,0
2025-09-25T20:06:53.234Z,win_rate,0
2025-09-25T20:06:53.234Z,current_pool,600
2025-09-25T20:06:53.234Z,net_roi,0
2025-09-25T20:06:58.235Z,total_trades,0
2025-09-25T20:06:58.235Z,win_rate,0
2025-09-25T20:06:58.236Z,current_pool,600
2025-09-25T20:06:58.236Z,net_roi,0
2025-09-25T20:07:03.242Z,total_trades,0
2025-09-25T20:07:03.242Z,win_rate,0
2025-09-25T20:07:03.243Z,current_pool,600
2025-09-25T20:07:03.243Z,net_roi,0
2025-09-25T20:07:08.257Z,total_trades,0
2025-09-25T20:07:08.257Z,win_rate,0
2025-09-25T20:07:08.258Z,current_pool,600
2025-09-25T20:07:08.258Z,net_roi,0
2025-09-25T20:07:13.272Z,total_trades,0
2025-09-25T20:07:13.273Z,win_rate,0
2025-09-25T20:07:13.274Z,current_pool,600
2025-09-25T20:07:13.274Z,net_roi,0
2025-09-25T20:07:18.271Z,total_trades,0
2025-09-25T20:07:18.272Z,win_rate,0
2025-09-25T20:07:18.273Z,current_pool,600
2025-09-25T20:07:18.273Z,net_roi,0
2025-09-25T20:07:23.286Z,total_trades,0
2025-09-25T20:07:23.286Z,win_rate,0
2025-09-25T20:07:23.287Z,current_pool,600
2025-09-25T20:07:23.287Z,net_roi,0
2025-09-25T20:07:28.288Z,total_trades,0
2025-09-25T20:07:28.289Z,win_rate,0
2025-09-25T20:07:28.289Z,current_pool,600
2025-09-25T20:07:28.290Z,net_roi,0
2025-09-25T20:07:33.291Z,total_trades,0
2025-09-25T20:07:33.291Z,win_rate,0
2025-09-25T20:07:33.292Z,current_pool,600
2025-09-25T20:07:33.292Z,net_roi,0
2025-09-25T20:07:38.290Z,total_trades,0
2025-09-25T20:07:38.291Z,win_rate,0
2025-09-25T20:07:38.291Z,current_pool,600
2025-09-25T20:07:38.291Z,net_roi,0
2025-09-25T20:07:43.291Z,total_trades,0
2025-09-25T20:07:43.291Z,win_rate,0
2025-09-25T20:07:43.292Z,current_pool,600
2025-09-25T20:07:43.292Z,net_roi,0
2025-09-25T20:07:48.291Z,total_trades,0
2025-09-25T20:07:48.292Z,win_rate,0
2025-09-25T20:07:48.292Z,current_pool,600
2025-09-25T20:07:48.292Z,net_roi,0
2025-09-25T20:07:53.305Z,total_trades,0
2025-09-25T20:07:53.305Z,win_rate,0
2025-09-25T20:07:53.306Z,current_pool,600
2025-09-25T20:07:53.306Z,net_roi,0
2025-09-25T20:07:58.301Z,total_trades,0
2025-09-25T20:07:58.302Z,win_rate,0
2025-09-25T20:07:58.302Z,current_pool,600
2025-09-25T20:07:58.302Z,net_roi,0
2025-09-25T20:08:03.315Z,total_trades,0
2025-09-25T20:08:03.316Z,win_rate,0
2025-09-25T20:08:03.316Z,current_pool,600
2025-09-25T20:08:03.316Z,net_roi,0
2025-09-25T20:08:08.328Z,total_trades,0
2025-09-25T20:08:08.328Z,win_rate,0
2025-09-25T20:08:08.328Z,current_pool,600
2025-09-25T20:08:08.329Z,net_roi,0
2025-09-25T20:08:13.342Z,total_trades,0
2025-09-25T20:08:13.342Z,win_rate,0
2025-09-25T20:08:13.343Z,current_pool,600
2025-09-25T20:08:13.343Z,net_roi,0
2025-09-25T20:08:18.343Z,total_trades,0
2025-09-25T20:08:18.343Z,win_rate,0
2025-09-25T20:08:18.343Z,current_pool,600
2025-09-25T20:08:18.344Z,net_roi,0
2025-09-25T20:08:23.345Z,total_trades,0
2025-09-25T20:08:23.345Z,win_rate,0
2025-09-25T20:08:23.345Z,current_pool,600
2025-09-25T20:08:23.346Z,net_roi,0
2025-09-25T20:08:28.356Z,total_trades,0
2025-09-25T20:08:28.357Z,win_rate,0
2025-09-25T20:08:28.357Z,current_pool,600
2025-09-25T20:08:28.357Z,net_roi,0
2025-09-25T20:08:33.371Z,total_trades,0
2025-09-25T20:08:33.372Z,win_rate,0
2025-09-25T20:08:33.373Z,current_pool,600
2025-09-25T20:08:33.373Z,net_roi,0
2025-09-25T20:08:38.377Z,total_trades,0
2025-09-25T20:08:38.377Z,win_rate,0
2025-09-25T20:08:38.378Z,current_pool,600
2025-09-25T20:08:38.378Z,net_roi,0
2025-09-25T20:08:43.391Z,total_trades,0
2025-09-25T20:08:43.391Z,win_rate,0
2025-09-25T20:08:43.392Z,current_pool,600
2025-09-25T20:08:43.392Z,net_roi,0
2025-09-25T20:08:48.403Z,total_trades,0
2025-09-25T20:08:48.404Z,win_rate,0
2025-09-25T20:08:48.404Z,current_pool,600
2025-09-25T20:08:48.405Z,net_roi,0
2025-09-25T20:08:53.417Z,total_trades,0
2025-09-25T20:08:53.418Z,win_rate,0
2025-09-25T20:08:53.418Z,current_pool,600
2025-09-25T20:08:53.418Z,net_roi,0
2025-09-25T20:08:58.431Z,total_trades,0
2025-09-25T20:08:58.432Z,win_rate,0
2025-09-25T20:08:58.432Z,current_pool,600
2025-09-25T20:08:58.433Z,net_roi,0
2025-09-25T20:09:03.431Z,total_trades,0
2025-09-25T20:09:03.432Z,win_rate,0
2025-09-25T20:09:03.432Z,current_pool,600
2025-09-25T20:09:03.433Z,net_roi,0
2025-09-25T20:09:08.435Z,total_trades,0
2025-09-25T20:09:08.436Z,win_rate,0
2025-09-25T20:09:08.436Z,current_pool,600
2025-09-25T20:09:08.436Z,net_roi,0
2025-09-25T20:09:13.448Z,total_trades,0
2025-09-25T20:09:13.449Z,win_rate,0
2025-09-25T20:09:13.449Z,current_pool,600
2025-09-25T20:09:13.450Z,net_roi,0
2025-09-25T20:09:18.461Z,total_trades,0
2025-09-25T20:09:18.461Z,win_rate,0
2025-09-25T20:09:18.462Z,current_pool,600
2025-09-25T20:09:18.462Z,net_roi,0
2025-09-25T20:09:23.474Z,total_trades,0
2025-09-25T20:09:23.474Z,win_rate,0
2025-09-25T20:09:23.475Z,current_pool,600
2025-09-25T20:09:23.475Z,net_roi,0
2025-09-25T20:09:28.473Z,total_trades,0
2025-09-25T20:09:28.474Z,win_rate,0
2025-09-25T20:09:28.474Z,current_pool,600
2025-09-25T20:09:28.475Z,net_roi,0
2025-09-25T20:09:33.474Z,total_trades,0
2025-09-25T20:09:33.474Z,win_rate,0
2025-09-25T20:09:33.474Z,current_pool,600
2025-09-25T20:09:33.475Z,net_roi,0
2025-09-25T20:09:38.475Z,total_trades,0
2025-09-25T20:09:38.476Z,win_rate,0
2025-09-25T20:09:38.476Z,current_pool,600
2025-09-25T20:09:38.477Z,net_roi,0
2025-09-25T20:09:43.486Z,total_trades,0
2025-09-25T20:09:43.487Z,win_rate,0
2025-09-25T20:09:43.487Z,current_pool,600
2025-09-25T20:09:43.487Z,net_roi,0
2025-09-25T20:09:48.500Z,total_trades,0
2025-09-25T20:09:48.500Z,win_rate,0
2025-09-25T20:09:48.501Z,current_pool,600
2025-09-25T20:09:48.501Z,net_roi,0
2025-09-25T20:09:53.513Z,total_trades,0
2025-09-25T20:09:53.513Z,win_rate,0
2025-09-25T20:09:53.514Z,current_pool,600
2025-09-25T20:09:53.514Z,net_roi,0
2025-09-25T20:09:58.522Z,total_trades,0
2025-09-25T20:09:58.522Z,win_rate,0
2025-09-25T20:09:58.523Z,current_pool,600
2025-09-25T20:09:58.523Z,net_roi,0
2025-09-25T20:10:03.524Z,total_trades,0
2025-09-25T20:10:03.525Z,win_rate,0
2025-09-25T20:10:03.525Z,current_pool,600
2025-09-25T20:10:03.526Z,net_roi,0
2025-09-25T20:10:08.526Z,total_trades,0
2025-09-25T20:10:08.527Z,win_rate,0
2025-09-25T20:10:08.527Z,current_pool,600
2025-09-25T20:10:08.527Z,net_roi,0
2025-09-25T20:10:13.527Z,total_trades,0
2025-09-25T20:10:13.527Z,win_rate,0
2025-09-25T20:10:13.528Z,current_pool,600
2025-09-25T20:10:13.528Z,net_roi,0
2025-09-25T20:10:18.527Z,total_trades,0
2025-09-25T20:10:18.528Z,win_rate,0
2025-09-25T20:10:18.528Z,current_pool,600
2025-09-25T20:10:18.529Z,net_roi,0
2025-09-25T20:10:23.530Z,total_trades,0
2025-09-25T20:10:23.530Z,win_rate,0
2025-09-25T20:10:23.531Z,current_pool,600
2025-09-25T20:10:23.531Z,net_roi,0
2025-09-25T20:10:28.529Z,total_trades,0
2025-09-25T20:10:28.530Z,win_rate,0
2025-09-25T20:10:28.530Z,current_pool,600
2025-09-25T20:10:28.531Z,net_roi,0
2025-09-25T20:10:33.540Z,total_trades,0
2025-09-25T20:10:33.541Z,win_rate,0
2025-09-25T20:10:33.542Z,current_pool,600
2025-09-25T20:10:33.542Z,net_roi,0
2025-09-25T20:10:38.552Z,total_trades,0
2025-09-25T20:10:38.553Z,win_rate,0
2025-09-25T20:10:38.553Z,current_pool,600
2025-09-25T20:10:38.554Z,net_roi,0
2025-09-25T20:10:43.566Z,total_trades,0
2025-09-25T20:10:43.566Z,win_rate,0
2025-09-25T20:10:43.567Z,current_pool,600
2025-09-25T20:10:43.567Z,net_roi,0
2025-09-25T20:10:48.578Z,total_trades,0
2025-09-25T20:10:48.578Z,win_rate,0
2025-09-25T20:10:48.578Z,current_pool,600
2025-09-25T20:10:48.579Z,net_roi,0
2025-09-25T20:10:53.591Z,total_trades,0
2025-09-25T20:10:53.591Z,win_rate,0
2025-09-25T20:10:53.592Z,current_pool,600
2025-09-25T20:10:53.592Z,net_roi,0
2025-09-25T20:10:58.604Z,total_trades,0
2025-09-25T20:10:58.604Z,win_rate,0
2025-09-25T20:10:58.605Z,current_pool,600
2025-09-25T20:10:58.605Z,net_roi,0
2025-09-25T20:11:03.603Z,total_trades,0
2025-09-25T20:11:03.603Z,win_rate,0
2025-09-25T20:11:03.604Z,current_pool,600
2025-09-25T20:11:03.604Z,net_roi,0
2025-09-25T20:11:08.612Z,total_trades,0
2025-09-25T20:11:08.613Z,win_rate,0
2025-09-25T20:11:08.613Z,current_pool,600
2025-09-25T20:11:08.613Z,net_roi,0
2025-09-25T20:11:13.626Z,total_trades,0
2025-09-25T20:11:13.627Z,win_rate,0
2025-09-25T20:11:13.627Z,current_pool,600
2025-09-25T20:11:13.627Z,net_roi,0
2025-09-25T20:11:18.628Z,total_trades,0
2025-09-25T20:11:18.628Z,win_rate,0
2025-09-25T20:11:18.628Z,current_pool,600
2025-09-25T20:11:18.629Z,net_roi,0
2025-09-25T20:11:23.629Z,total_trades,0
2025-09-25T20:11:23.630Z,win_rate,0
2025-09-25T20:11:23.630Z,current_pool,600
2025-09-25T20:11:23.630Z,net_roi,0
2025-09-25T20:11:28.639Z,total_trades,0
2025-09-25T20:11:28.640Z,win_rate,0
2025-09-25T20:11:28.641Z,current_pool,600
2025-09-25T20:11:28.641Z,net_roi,0
2025-09-25T20:11:33.654Z,total_trades,0
2025-09-25T20:11:33.655Z,win_rate,0
2025-09-25T20:11:33.655Z,current_pool,600
2025-09-25T20:11:33.655Z,net_roi,0
2025-09-25T20:11:38.655Z,total_trades,0
2025-09-25T20:11:38.656Z,win_rate,0
2025-09-25T20:11:38.656Z,current_pool,600
2025-09-25T20:11:38.656Z,net_roi,0
2025-09-25T20:11:43.659Z,total_trades,0
2025-09-25T20:11:43.659Z,win_rate,0
2025-09-25T20:11:43.659Z,current_pool,600
2025-09-25T20:11:43.660Z,net_roi,0
2025-09-25T20:11:48.669Z,total_trades,0
2025-09-25T20:11:48.669Z,win_rate,0
2025-09-25T20:11:48.669Z,current_pool,600
2025-09-25T20:11:48.670Z,net_roi,0
2025-09-25T20:11:53.682Z,total_trades,0
2025-09-25T20:11:53.682Z,win_rate,0
2025-09-25T20:11:53.683Z,current_pool,600
2025-09-25T20:11:53.683Z,net_roi,0
2025-09-25T20:11:58.690Z,total_trades,0
2025-09-25T20:11:58.690Z,win_rate,0
2025-09-25T20:11:58.691Z,current_pool,600
2025-09-25T20:11:58.691Z,net_roi,0
2025-09-25T20:12:03.690Z,total_trades,0
2025-09-25T20:12:03.690Z,win_rate,0
2025-09-25T20:12:03.691Z,current_pool,600
2025-09-25T20:12:03.691Z,net_roi,0
2025-09-25T20:12:08.689Z,total_trades,0
2025-09-25T20:12:08.690Z,win_rate,0
2025-09-25T20:12:08.690Z,current_pool,600
2025-09-25T20:12:08.690Z,net_roi,0
2025-09-25T20:12:13.700Z,total_trades,0
2025-09-25T20:12:13.701Z,win_rate,0
2025-09-25T20:12:13.701Z,current_pool,600
2025-09-25T20:12:13.701Z,net_roi,0
2025-09-25T20:12:18.701Z,total_trades,0
2025-09-25T20:12:18.701Z,win_rate,0
2025-09-25T20:12:18.702Z,current_pool,600
2025-09-25T20:12:18.703Z,net_roi,0
2025-09-25T20:12:23.708Z,total_trades,0
2025-09-25T20:12:23.708Z,win_rate,0
2025-09-25T20:12:23.708Z,current_pool,600
2025-09-25T20:12:23.708Z,net_roi,0
2025-09-25T20:12:28.721Z,total_trades,0
2025-09-25T20:12:28.722Z,win_rate,0
2025-09-25T20:12:28.722Z,current_pool,600
2025-09-25T20:12:28.723Z,net_roi,0
2025-09-25T20:12:33.736Z,total_trades,0
2025-09-25T20:12:33.736Z,win_rate,0
2025-09-25T20:12:33.736Z,current_pool,600
2025-09-25T20:12:33.737Z,net_roi,0
2025-09-25T20:12:38.736Z,total_trades,0
2025-09-25T20:12:38.736Z,win_rate,0
2025-09-25T20:12:38.737Z,current_pool,600
2025-09-25T20:12:38.737Z,net_roi,0
2025-09-25T20:12:43.735Z,total_trades,0
2025-09-25T20:12:43.736Z,win_rate,0
2025-09-25T20:12:43.736Z,current_pool,600
2025-09-25T20:12:43.737Z,net_roi,0
2025-09-25T20:12:48.738Z,total_trades,0
2025-09-25T20:12:48.738Z,win_rate,0
2025-09-25T20:12:48.738Z,current_pool,600
2025-09-25T20:12:48.739Z,net_roi,0
2025-09-25T20:12:53.749Z,total_trades,0
2025-09-25T20:12:53.750Z,win_rate,0
2025-09-25T20:12:53.750Z,current_pool,600
2025-09-25T20:12:53.750Z,net_roi,0
2025-09-25T20:12:58.759Z,total_trades,0
2025-09-25T20:12:58.760Z,win_rate,0
2025-09-25T20:12:58.760Z,current_pool,600
2025-09-25T20:12:58.760Z,net_roi,0
2025-09-25T20:13:03.760Z,total_trades,0
2025-09-25T20:13:03.761Z,win_rate,0
2025-09-25T20:13:03.762Z,current_pool,600
2025-09-25T20:13:03.762Z,net_roi,0
2025-09-25T20:13:08.760Z,total_trades,0
2025-09-25T20:13:08.760Z,win_rate,0
2025-09-25T20:13:08.761Z,current_pool,600
2025-09-25T20:13:08.761Z,net_roi,0
2025-09-25T20:13:13.774Z,total_trades,0
2025-09-25T20:13:13.774Z,win_rate,0
2025-09-25T20:13:13.774Z,current_pool,600
2025-09-25T20:13:13.775Z,net_roi,0
2025-09-25T20:13:18.776Z,total_trades,0
2025-09-25T20:13:18.776Z,win_rate,0
2025-09-25T20:13:18.777Z,current_pool,600
2025-09-25T20:13:18.777Z,net_roi,0
2025-09-25T20:13:23.782Z,total_trades,0
2025-09-25T20:13:23.782Z,win_rate,0
2025-09-25T20:13:23.783Z,current_pool,600
2025-09-25T20:13:23.783Z,net_roi,0
2025-09-25T20:13:28.797Z,total_trades,0
2025-09-25T20:13:28.797Z,win_rate,0
2025-09-25T20:13:28.798Z,current_pool,600
2025-09-25T20:13:28.798Z,net_roi,0
2025-09-25T20:13:33.810Z,total_trades,0
2025-09-25T20:13:33.810Z,win_rate,0
2025-09-25T20:13:33.811Z,current_pool,600
2025-09-25T20:13:33.811Z,net_roi,0
2025-09-25T20:13:38.810Z,total_trades,0
2025-09-25T20:13:38.810Z,win_rate,0
2025-09-25T20:13:38.811Z,current_pool,600
2025-09-25T20:13:38.811Z,net_roi,0
2025-09-25T20:13:43.823Z,total_trades,0
2025-09-25T20:13:43.824Z,win_rate,0
2025-09-25T20:13:43.824Z,current_pool,600
2025-09-25T20:13:43.824Z,net_roi,0
2025-09-25T20:13:48.837Z,total_trades,0
2025-09-25T20:13:48.837Z,win_rate,0
2025-09-25T20:13:48.838Z,current_pool,600
2025-09-25T20:13:48.838Z,net_roi,0
2025-09-25T20:13:53.850Z,total_trades,0
2025-09-25T20:13:53.850Z,win_rate,0
2025-09-25T20:13:53.850Z,current_pool,600
2025-09-25T20:13:53.851Z,net_roi,0
2025-09-25T20:13:58.858Z,total_trades,0
2025-09-25T20:13:58.859Z,win_rate,0
2025-09-25T20:13:58.860Z,current_pool,600
2025-09-25T20:13:58.860Z,net_roi,0
2025-09-25T20:14:03.860Z,total_trades,0
2025-09-25T20:14:03.861Z,win_rate,0
2025-09-25T20:14:03.861Z,current_pool,600
2025-09-25T20:14:03.861Z,net_roi,0
2025-09-25T20:14:08.874Z,total_trades,0
2025-09-25T20:14:08.875Z,win_rate,0
2025-09-25T20:14:08.875Z,current_pool,600
2025-09-25T20:14:08.875Z,net_roi,0
2025-09-25T20:14:13.889Z,total_trades,0
2025-09-25T20:14:13.889Z,win_rate,0
2025-09-25T20:14:13.890Z,current_pool,600
2025-09-25T20:14:13.890Z,net_roi,0
2025-09-25T20:14:18.901Z,total_trades,0
2025-09-25T20:14:18.901Z,win_rate,0
2025-09-25T20:14:18.902Z,current_pool,600
2025-09-25T20:14:18.902Z,net_roi,0
2025-09-25T20:14:23.915Z,total_trades,0
2025-09-25T20:14:23.915Z,win_rate,0
2025-09-25T20:14:23.916Z,current_pool,600
2025-09-25T20:14:23.916Z,net_roi,0
2025-09-25T20:14:28.915Z,total_trades,0
2025-09-25T20:14:28.916Z,win_rate,0
2025-09-25T20:14:28.916Z,current_pool,600
2025-09-25T20:14:28.916Z,net_roi,0
2025-09-25T20:14:33.915Z,total_trades,0
2025-09-25T20:14:33.915Z,win_rate,0
2025-09-25T20:14:33.916Z,current_pool,600
2025-09-25T20:14:33.916Z,net_roi,0
2025-09-25T20:14:38.923Z,total_trades,0
2025-09-25T20:14:38.923Z,win_rate,0
2025-09-25T20:14:38.924Z,current_pool,600
2025-09-25T20:14:38.924Z,net_roi,0
2025-09-25T20:14:43.932Z,total_trades,0
2025-09-25T20:14:43.933Z,win_rate,0
2025-09-25T20:14:43.933Z,current_pool,600
2025-09-25T20:14:43.933Z,net_roi,0
2025-09-25T20:14:48.943Z,total_trades,0
2025-09-25T20:14:48.943Z,win_rate,0
2025-09-25T20:14:48.944Z,current_pool,600
2025-09-25T20:14:48.944Z,net_roi,0
2025-09-25T20:14:53.943Z,total_trades,0
2025-09-25T20:14:53.944Z,win_rate,0
2025-09-25T20:14:53.944Z,current_pool,600
2025-09-25T20:14:53.944Z,net_roi,0
2025-09-25T20:14:58.950Z,total_trades,0
2025-09-25T20:14:58.950Z,win_rate,0
2025-09-25T20:14:58.950Z,current_pool,600
2025-09-25T20:14:58.951Z,net_roi,0
2025-09-25T20:15:03.951Z,total_trades,0
2025-09-25T20:15:03.951Z,win_rate,0
2025-09-25T20:15:03.951Z,current_pool,600
2025-09-25T20:15:03.952Z,net_roi,0
2025-09-25T20:15:08.960Z,total_trades,0
2025-09-25T20:15:08.960Z,win_rate,0
2025-09-25T20:15:08.960Z,current_pool,600
2025-09-25T20:15:08.961Z,net_roi,0
2025-09-25T20:15:13.971Z,total_trades,0
2025-09-25T20:15:13.972Z,win_rate,0
2025-09-25T20:15:13.972Z,current_pool,600
2025-09-25T20:15:13.973Z,net_roi,0
2025-09-25T20:15:18.984Z,total_trades,0
2025-09-25T20:15:18.984Z,win_rate,0
2025-09-25T20:15:18.985Z,current_pool,600
2025-09-25T20:15:18.985Z,net_roi,0
2025-09-25T20:15:23.984Z,total_trades,0
2025-09-25T20:15:23.985Z,win_rate,0
2025-09-25T20:15:23.985Z,current_pool,600
2025-09-25T20:15:23.985Z,net_roi,0
2025-09-25T20:15:28.984Z,total_trades,0
2025-09-25T20:15:28.985Z,win_rate,0
2025-09-25T20:15:28.985Z,current_pool,600
2025-09-25T20:15:28.986Z,net_roi,0
2025-09-25T20:15:33.988Z,total_trades,0
2025-09-25T20:15:33.989Z,win_rate,0
2025-09-25T20:15:33.989Z,current_pool,600
2025-09-25T20:15:33.989Z,net_roi,0
2025-09-25T20:15:38.988Z,total_trades,0
2025-09-25T20:15:38.989Z,win_rate,0
